category,category_minor,authors,title,year,volume,issue,pages,url_abstract,url_extract,url_fulltext,url_fullpdf,url_abstract_is_duplicate,download_abstract,download_fullpdf,abstract_local_path,local_fullpdf_path,category_fullpdf,category_abstract_1_major,category_abstract_1_minor,category_abstract_2_major,category_abstract_2_minor,category_merged,keywords,warning
Physical Sciences,Chemistry,"Heesoo Uhm, Wooyoung Kang, Kook Sun Ha, Changwon Kang, Sungchul Hohng",Single-molecule FRET studies on the cotranscriptional folding of a thiamine pyrophosphate riboswitch,2018,115,2,331-336,http://www.pnas.org/content/115/2/331.abstract,nan,http://www.pnas.org/content/115/2/331.full,http://www.pnas.org/content/115/2/331.full.pdf,nan,yes,nan,2018/331.abstract.txt,,,,,,,Chemistry,"thiaminepyrophosphateriboswitch
","FILE : OK: .abstract.txt ,"
Physical Sciences,"Earth, Atmospheric, and Planetary Sciences","D. A. Ridley, C. L. Heald, K. J. Ridley, J. H. Kroll",Causes and consequences of decreasing atmospheric organic aerosol in the United States,2018,115,2,290-295,http://www.pnas.org/content/115/2/290.abstract,nan,http://www.pnas.org/content/115/2/290.full,http://www.pnas.org/content/115/2/290.full.pdf,nan,yes,nan,2018/290.abstract.txt,,,,,,,"Earth, Atmospheric, and Planetary Sciences","carbonaceousaerosol
","FILE : OK: .abstract.txt ,"
Physical Sciences,Engineering,"Amit Kumar Sachan, Joseph A. Zasadzinski, Alan Chiu, James A. Flanders, Wei Song, Dahua Shou, Yen-Chun Lu, Lars G. Grunnet, Louise Winkel, Camilla Ingvorsen, Nicolaj Strøyer Christophersen, Johannes Josef Fels, Fredrik Wolfhagen Sand, Yewei Ji, Ling Qi, Yehudah Pardo, Dan Luo, Meredith Silberstein, Jintu Fan, Minglin Ma",Interfacial curvature effects on the monolayer morphology and dynamics of a clinical lung surfactant,2018,115,2,E134-E143,http://www.pnas.org/content/115/2/E134.abstract,nan,http://www.pnas.org/content/115/2/E134.full,http://www.pnas.org/content/115/2/E134.full.pdf,nan,yes,nan,2018/E134.abstract.txt,,,,,,,Engineering,"Survanta
","FILE : OK: .abstract.txt ,"
Physical Sciences,Engineering,"Duo An, Alan Chiu, James A. Flanders, Wei Song, Dahua Shou, Yen-Chun Lu, Lars G. Grunnet, Louise Winkel, Camilla Ingvorsen, Nicolaj Strøyer Christophersen, Johannes Josef Fels, Fredrik Wolfhagen Sand, Yewei Ji, Ling Qi, Yehudah Pardo, Dan Luo, Meredith Silberstein, Jintu Fan, Minglin Ma",Designing a retrievable and scalable cell encapsulation device for potential treatment of type 1 diabetes,2018,115,2,E263-E272,http://www.pnas.org/content/115/2/E263.abstract,nan,http://www.pnas.org/content/115/2/E263.full,http://www.pnas.org/content/115/2/E263.full.pdf,nan,yes,nan,2018/E263.abstract.txt,,,,,,,Engineering,"cellencapsulation
","FILE : OK: .abstract.txt ,"
Physical Sciences,Environmental Sciences,"Gilian Schout, Niels Hartog, S. Majid Hassanizadeh, Jasper Griffioen",Impact of an historic underground gas well blowout on the current methane chemistry in a shallow groundwater system,2018,115,2,296-301,http://www.pnas.org/content/115/2/296.abstract,nan,http://www.pnas.org/content/115/2/296.full,http://www.pnas.org/content/115/2/296.full.pdf,nan,yes,nan,2018/296.abstract.txt,,,,,,,Environmental Sciences,"groundwatercontamination
","FILE : OK: .abstract.txt ,"
Social Sciences,Anthropology,"Peter Turchin, Thomas E. Currie, Harvey Whitehouse, Pieter François, Kevin Feeney, Daniel Mullins, Daniel Hoyer, Christina Collins, Stephanie Grohmann, Patrick Savage, Gavin Mendel-Gleason, Edward Turner, Agathe Dupeyron, Enrico Cioni, Jenny Reddish, Jill Levine, Greine Jordan, Eva Brandl, Alice Williams, Rudolf Cesaretti, Marta Krueger, Alessandro Ceccarelli, Joe Figliulo-Rosswurm, Po-Ju Tuan, Peter Peregrine, Arkadiusz Marciniak, Johannes Preiser-Kapeller, Nikolay Kradin, Andrey Korotayev, Alessio Palmisano, David Baker, Julye Bidmead, Peter Bol, David Christian, Connie Cook, Alan Covey, Gary Feinman, Árni Daníel Júlíusson, Axel Kristinsson, John Miksic, Ruth Mostern, Cameron Petrie, Peter Rudiak-Gould, Barend ter Haar, Vesna Wallace, Victor Mair, Liye Xie, John Baines, Elizabeth Bridges, Joseph Manning, Bruce Lockhart, Amy Bogaard, Charles Spencer",Quantitative historical analysis uncovers a single dimension of complexity that structures global variation in human social organization,2018,115,2,E144-E151,http://www.pnas.org/content/115/2/E144.abstract,nan,http://www.pnas.org/content/115/2/E144.full,http://www.pnas.org/content/115/2/E144.full.pdf,nan,yes,nan,2018/E144.abstract.txt,,,,,,,Anthropology,"culturalevolution
","FILE : OK: .abstract.txt ,"
Social Sciences,Psychological and Cognitive Sciences,"Anthony F. Bogaert, Malvina N. Skorska, Chao Wang, José Gabrie, Adam J. MacNeil, Mark R. Hoffarth, Doug P. VanderLaan, Kenneth J. Zucker, Ray Blanchard",Male homosexuality and maternal immune responsivity to the Y-linked protein NLGN4Y,2018,115,2,302-306,http://www.pnas.org/content/115/2/302.abstract,nan,http://www.pnas.org/content/115/2/302.full,http://www.pnas.org/content/115/2/302.full.pdf,nan,yes,nan,2018/302.abstract.txt,,,,,,,Psychological and Cognitive Sciences,"sexualorientation
","FILE : OK: .abstract.txt ,"
Biological Sciences,Agricultural Sciences,"Jeffrey J. Whyte, Ashley E. Meyer, Lee D. Spate, Joshua A. Benne, Raissa Cecil, Melissa S. Samuel, Clifton N. Murphy, Randall S. Prather, Rodney D. Geisert",Inactivation of porcine interleukin-1β results in failure of rapid conceptus elongation,2018,115,2,307-312,http://www.pnas.org/content/115/2/307.abstract,nan,http://www.pnas.org/content/115/2/307.full,http://www.pnas.org/content/115/2/307.full.pdf,nan,yes,nan,2018/307.abstract.txt,,,,,,,Agricultural Sciences,"porcine
","FILE : OK: .abstract.txt ,"
Biological Sciences,Biochemistry,"Michael S. Little, Samuel J. Pellock, William G. Walton, Ashutosh Tripathy, Matthew R. Redinbo, Lorenzo Subissi, Ana Theresa Silveira De Morais, Nhung Thi Tuyet Le, Marion Sevajol, Laure Gluais, Etienne Decroly, Clemens Vonrhein, Gérard Bricogne, Bruno Canard, Isabelle Imbert, Michael T. Lerch, John W. Patrick, Kendrick Belardo, Christian Altenbach, Paola Bisignano, Arthur Laganowsky, Michael Grabe, Wayne L. Hubbell, Jeff Abramson, Ola Karmi, Yang Sung Sohn, Merav Darash-Yahana, Heiko Lammert, Luhua Song, Amy Liu, Ron Mittler, Rachel Nechushtai, José N. Onuchic, Patricia A. Jennings, Haiyan Zhao, Bowen An, Liang Tang, Kai Jin, Eric Bunker, Xiaojuan Zhang, Xuemei Luo, Xuedong Liu, Bing Hao",Structural basis for the regulation of β-glucuronidase expression by human gut Enterobacteriaceae,2018,115,2,E152-E161,http://www.pnas.org/content/115/2/E152.abstract,nan,http://www.pnas.org/content/115/2/E152.full,http://www.pnas.org/content/115/2/E152.full.pdf,nan,yes,nan,2018/E152.abstract.txt,,,,,,,Biochemistry,"biochemistry
","FILE : OK: .abstract.txt ,"
Biological Sciences,Biochemistry,"François Ferron, Lorenzo Subissi, Ana Theresa Silveira De Morais, Nhung Thi Tuyet Le, Marion Sevajol, Laure Gluais, Etienne Decroly, Clemens Vonrhein, Gérard Bricogne, Bruno Canard, Isabelle Imbert",Structural and molecular basis of mismatch correction and ribavirin excision from coronavirus RNA,2018,115,2,E162-E171,http://www.pnas.org/content/115/2/E162.abstract,nan,http://www.pnas.org/content/115/2/E162.full,http://www.pnas.org/content/115/2/E162.full.pdf,nan,yes,nan,2018/E162.abstract.txt,,,,,,,Biochemistry,"RNAvirus
","FILE : OK: .abstract.txt ,"
Biological Sciences,Biochemistry,"Lucie A. Bergdoll, Michael T. Lerch, John W. Patrick, Kendrick Belardo, Christian Altenbach, Paola Bisignano, Arthur Laganowsky, Michael Grabe, Wayne L. Hubbell, Jeff Abramson",Protonation state of glutamate 73 regulates the formation of a specific dimeric association of mVDAC1,2018,115,2,E172-E179,http://www.pnas.org/content/115/2/E172.abstract,nan,http://www.pnas.org/content/115/2/E172.full,http://www.pnas.org/content/115/2/E172.full.pdf,nan,yes,nan,2018/E172.abstract.txt,,,,,,,Biochemistry,"VDAC
","FILE : OK: .abstract.txt ,"
Biological Sciences,Biochemistry,"Lingfei Liang, Haiyan Zhao, Bowen An, Liang Tang",High-resolution structure of podovirus tail adaptor suggests repositioning of an octad motif that mediates the sequential tail assembly,2018,115,2,313-318,http://www.pnas.org/content/115/2/313.abstract,nan,http://www.pnas.org/content/115/2/313.full,http://www.pnas.org/content/115/2/313.full.pdf,nan,yes,nan,2018/313.abstract.txt,,,,,,,Biochemistry,"virusassembly
","FILE : OK: .abstract.txt ,"
Biological Sciences,Biochemistry,"Yunfeng Li, Kai Jin, Eric Bunker, Xiaojuan Zhang, Xuemei Luo, Xuedong Liu, Bing Hao",Structural basis of the phosphorylation-independent recognition of cyclin D1 by the SCF,2018,115,2,319-324,http://www.pnas.org/content/115/2/319.abstract,nan,http://www.pnas.org/content/115/2/319.full,http://www.pnas.org/content/115/2/319.full.pdf,nan,yes,nan,2018/319.abstract.txt,,,,,,,Biochemistry,"Skp1–FBXO31–cyclinD1structure
","FILE : OK: .abstract.txt ,"
Biological Sciences,Biophysics and Computational Biology,"Hui Liu, Peng Dong, Maria S. Ioannou, Li Li, Jamien Shea, H. Amalia Pasolli, Jonathan B. Grimm, Patricia K. Rivlin, Luke D. Lavis, Minoru Koyama, Zhe Liu",Visualizing long-term single-molecule dynamics in vivo by stochastic protein labeling,2018,115,2,343-348,http://www.pnas.org/content/115/2/343.abstract,nan,http://www.pnas.org/content/115/2/343.full,http://www.pnas.org/content/115/2/343.full.pdf,nan,yes,nan,2018/343.abstract.txt,,,,,,,Biophysics and Computational Biology,"long-termsingle-moleculeimaging
","FILE : OK: .abstract.txt ,"
Biological Sciences,Cell Biology,"Christoph Potting, Christophe Crochemore, Francesca Moretti, Florian Nigsch, Isabel Schmidt, Carole Manneville, Walter Carbone, Judith Knehr, Rowena DeJesus, Alicia Lindeman, Rob Maher, Carsten Russ, Gregory McAllister, John S. Reece-Hoyes, Gregory R. Hoffman, Guglielmo Roma, Matthias Müller, Andreas W. Sailer, Stephen B. Helliwell, Won Seok Yang, Ling Jin, Michelle L. Matter, Joe W. Ramos, Randall K. Mann, Allison Nguyen, Tingting Bi, Max Silverstein, Jean Y. Tang, Xiaoke Chen, Philip A. Beachy, Mandy I. Cheng, Chen Chen, Brittney N. Nguyen, Aaron T. Whiteley, Sara Kianian, Jeffery S. Cox, Douglas R. Green, Kent L. McDonald, Daniel A. Portnoy, Jessica M. Cole, Charmain T. Courcelle, Justin Courcelle",Genome-wide CRISPR screen for PARKIN regulators reveals transcriptional repression as a determinant of mitophagy,2018,115,2,E180-E189,http://www.pnas.org/content/115/2/E180.abstract,nan,http://www.pnas.org/content/115/2/E180.full,http://www.pnas.org/content/115/2/E180.full.pdf,nan,yes,nan,2018/E180.abstract.txt,,,,,,,Cell Biology,"PARKIN
","FILE : OK: .abstract.txt ,"
Biological Sciences,Cell Biology,"Geng-Xian Shi, Won Seok Yang, Ling Jin, Michelle L. Matter, Joe W. Ramos",RSK2 drives cell motility by serine phosphorylation of LARG and activation of Rho GTPases,2018,115,2,E190-E199,http://www.pnas.org/content/115/2/E190.abstract,nan,http://www.pnas.org/content/115/2/E190.full,http://www.pnas.org/content/115/2/E190.full.pdf,nan,yes,nan,2018/E190.abstract.txt,,,,,,,Cell Biology,"RSK2
","FILE : OK: .abstract.txt ,"
Biological Sciences,Cell Biology,"Wan-Jin Lu, Randall K. Mann, Allison Nguyen, Tingting Bi, Max Silverstein, Jean Y. Tang, Xiaoke Chen, Philip A. Beachy",Neuronal delivery of Hedgehog directs spatial patterning of taste organ regeneration,2018,115,2,E200-E209,http://www.pnas.org/content/115/2/E200.abstract,nan,http://www.pnas.org/content/115/2/E200.full,http://www.pnas.org/content/115/2/E200.full.pdf,nan,yes,nan,2018/E200.abstract.txt,,,,,,,Cell Biology,"Hedgehogsignaling
","FILE : OK: .abstract.txt ,"
Biological Sciences,Cell Biology,"Gabriel Mitchell, Mandy I. Cheng, Chen Chen, Brittney N. Nguyen, Aaron T. Whiteley, Sara Kianian, Jeffery S. Cox, Douglas R. Green, Kent L. McDonald, Daniel A. Portnoy","triggers noncanonical autophagy upon phagocytosis, but avoids subsequent growth-restricting xenophagy",2018,115,2,E210-E217,http://www.pnas.org/content/115/2/E210.abstract,nan,http://www.pnas.org/content/115/2/E210.full,http://www.pnas.org/content/115/2/E210.full.pdf,nan,yes,nan,2018/E210.abstract.txt,,,,,,,Cell Biology,"LC3-associatedphagocytosis
","FILE : OK: .abstract.txt ,"
Biological Sciences,Cell Biology,"Brian M. Wendel, Jessica M. Cole, Charmain T. Courcelle, Justin Courcelle",SbcC-SbcD and ExoI process convergent forks to complete chromosome replication,2018,115,2,349-354,http://www.pnas.org/content/115/2/349.abstract,nan,http://www.pnas.org/content/115/2/349.full,http://www.pnas.org/content/115/2/349.full.pdf,nan,yes,nan,2018/349.abstract.txt,,,,,,,Cell Biology,"SbcCD
","FILE : OK: .abstract.txt ,"
Biological Sciences,Developmental Biology,"Katherine E. Trevers, Ravindra S. Prajapati, Mark Hintze, Matthew J. Stower, Anna C. Strobl, Monica Tambalo, Ramya Ranganathan, Natalia Moncaut, Mohsin A. F. Khan, Claudio D. Stern, Andrea Streit",Neural induction by the node and placode induction by head mesoderm share an initial state resembling neural plate border and ES cells,2018,115,2,355-360,http://www.pnas.org/content/115/2/355.abstract,nan,http://www.pnas.org/content/115/2/355.full,http://www.pnas.org/content/115/2/355.full.pdf,nan,yes,nan,2018/355.abstract.txt,,,,,,,Developmental Biology,"embryonicinduction
","FILE : OK: .abstract.txt ,"
Biological Sciences,Ecology,"Lauren B. Carrington, Bich Chau Nguyen Tran, Nhat Thanh Hoang Le, Tai Thi Hue Luong, Truong Thanh Nguyen, Phong Thanh Nguyen, Chau Van Vinh Nguyen, Huong Thi Cam Nguyen, Trung Tuan Vu, Long Thi Vo, Dui Thi Le, Nhu Tuyet Vu, Giang Thi Nguyen, Hung Quoc Luu, Anh Duc Dang, Timothy P. Hurst, Scott L. O’Neill, Vi Thuy Tran, Duong Thi Hue Kien, Nguyet Minh Nguyen, Marcel Wolbers, Bridget Wills, Cameron P. Simmons",Field- and clinically derived estimates of,2018,115,2,361-366,http://www.pnas.org/content/115/2/361.abstract,nan,http://www.pnas.org/content/115/2/361.full,http://www.pnas.org/content/115/2/361.full.pdf,nan,yes,nan,2018/361.abstract.txt,,,,,,,Ecology,"wMelWolbachia
","FILE : OK: .abstract.txt ,"
Biological Sciences,Environmental Sciences,"F. Beulig, H. Røy, C. Glombitza, B. B. Jørgensen",Control on rate and pathway of anaerobic organic carbon degradation in the seabed,2018,115,2,367-372,http://www.pnas.org/content/115/2/367.abstract,nan,http://www.pnas.org/content/115/2/367.full,http://www.pnas.org/content/115/2/367.full.pdf,nan,yes,nan,2018/367.abstract.txt,,,,,,,Environmental Sciences,"marinesediment
","FILE : OK: .abstract.txt ,"
Biological Sciences,Evolution,"Alfredo O. Barrera-Guzmán, Alexandre Aleixo, Matthew D. Shawkey, Jason T. Weir, Katherine Nazario, James T. Van Leuven, Matthew A. Campbell, Mariah Meyer, Anna Michalik, Pablo Pessacq, Chris Simon, Claudio Veloso, John P. McCutcheon, Kun Wang, Quanjun Hu, Zhenxiang Xi, Dongshi Wan, Qian Wang, Jianju Feng, Dechun Jiang, Hamid Ahani, Richard J. Abbott, Martin Lascoux, Eviatar Nevo, Jianquan Liu",Hybrid speciation leads to novel male secondary sexual ornamentation of an Amazonian bird,2018,115,2,E218-E225,http://www.pnas.org/content/115/2/E218.abstract,nan,http://www.pnas.org/content/115/2/E218.full,http://www.pnas.org/content/115/2/E218.full.pdf,nan,yes,nan,2018/E218.abstract.txt,,,,,,,Evolution,"hybridspeciation
","FILE : OK: .abstract.txt ,"
Biological Sciences,Evolution,"Piotr Łukasik, Katherine Nazario, James T. Van Leuven, Matthew A. Campbell, Mariah Meyer, Anna Michalik, Pablo Pessacq, Chris Simon, Claudio Veloso, John P. McCutcheon",Multiple origins of interdependent endosymbiotic complexes in a genus of cicadas,2018,115,2,E226-E235,http://www.pnas.org/content/115/2/E226.abstract,nan,http://www.pnas.org/content/115/2/E226.full,http://www.pnas.org/content/115/2/E226.full.pdf,nan,yes,nan,2018/E226.abstract.txt,,,,,,,Evolution,"nutritionalendosymbiont
","FILE : OK: .abstract.txt ,"
Biological Sciences,Evolution,"Tao Ma, Kun Wang, Quanjun Hu, Zhenxiang Xi, Dongshi Wan, Qian Wang, Jianju Feng, Dechun Jiang, Hamid Ahani, Richard J. Abbott, Martin Lascoux, Eviatar Nevo, Jianquan Liu",Ancient polymorphisms and divergence hitchhiking contribute to genomic islands of divergence within a poplar species complex,2018,115,2,E236-E243,http://www.pnas.org/content/115/2/E236.abstract,nan,http://www.pnas.org/content/115/2/E236.full,http://www.pnas.org/content/115/2/E236.full.pdf,nan,yes,nan,2018/E236.abstract.txt,,,,,,,Evolution,"speciation
","FILE : OK: .abstract.txt ,"
Biological Sciences,Genetics,"Bing Chen, Lu Jiang, Meng-Ling Zhong, Jian-Feng Li, Ben-Shang Li, Li-Jun Peng, Yu-Ting Dai, Bo-Wen Cui, Tian-Qi Yan, Wei-Na Zhang, Xiang-Qin Weng, Yin-Yin Xie, Jing Lu, Rui-Bao Ren, Su-Ning Chen, Jian-Da Hu, De-Pei Wu, Zhu Chen, Jing-Yan Tang, Jin-Yan Huang, Jian-Qing Mi, Sai-Juan Chen, Alisa Manning, Marcio Almeida, Matthew Zawistowski, Andrew R. Wood, Tanya M. Teslovich, Christian Fuchsberger, Shuang Feng, Pablo Cingolani, Kyle J. Gaulton, Thomas Dyer, Thomas W. Blackwell, Han Chen, Peter S. Chines, Sungkyoung Choi, Claire Churchhouse, Pierre Fontanillas, Ryan King, SungYoung Lee, Stephen E. Lincoln, Vasily Trubetskoy, Mark DePristo, Tasha Fingerlin, Robert Grossman, Jason Grundstad, Alison Heath, Jayoun Kim, Young Jin Kim, Jason Laramie, Jaehoon Lee, Heng Li, Xuanyao Liu, Oren Livne, Adam E. Locke, Julian Maller, Alexander Mazur, Andrew P. Morris, Toni I. Pollin, Derek Ragona, David Reich, Manuel A. Rivas, Laura J. Scott, Xueling Sim, Rick G. Tearle, Yik Ying Teo, Amy L. Williams, Sebastian Zöllner, Joanne E. Curran, Juan Peralta, Beena Akolkar, Graeme I. Bell, Noël P. Burtt, Nancy J. Cox, Jose C. Florez, Craig L. Hanis, Catherine McKeon, Karen L. Mohlke, Mark Seielstad, James G. Wilson, Gil Atzmon, Jennifer E. Below, Josée Dupuis, Dan L. Nicolae, Donna Lehman, Taesung Park, Sungho Won, Robert Sladek, David Altshuler, Mark I. McCarthy, Ravindranath Duggirala, Michael Boehnke, Timothy M. Frayling, Gonçalo R. Abecasis, John Blangero",Identification of fusion genes and characterization of transcriptome features in T-cell acute lymphoblastic leukemia,2018,115,2,373-378,http://www.pnas.org/content/115/2/373.abstract,nan,http://www.pnas.org/content/115/2/373.full,http://www.pnas.org/content/115/2/373.full.pdf,nan,yes,nan,2018/373.abstract.txt,,,,,,,Genetics,"T-ALL
","FILE : OK: .abstract.txt ,"
Biological Sciences,Genetics,"Goo Jun, Alisa Manning, Marcio Almeida, Matthew Zawistowski, Andrew R. Wood, Tanya M. Teslovich, Christian Fuchsberger, Shuang Feng, Pablo Cingolani, Kyle J. Gaulton, Thomas Dyer, Thomas W. Blackwell, Han Chen, Peter S. Chines, Sungkyoung Choi, Claire Churchhouse, Pierre Fontanillas, Ryan King, SungYoung Lee, Stephen E. Lincoln, Vasily Trubetskoy, Mark DePristo, Tasha Fingerlin, Robert Grossman, Jason Grundstad, Alison Heath, Jayoun Kim, Young Jin Kim, Jason Laramie, Jaehoon Lee, Heng Li, Xuanyao Liu, Oren Livne, Adam E. Locke, Julian Maller, Alexander Mazur, Andrew P. Morris, Toni I. Pollin, Derek Ragona, David Reich, Manuel A. Rivas, Laura J. Scott, Xueling Sim, Rick G. Tearle, Yik Ying Teo, Amy L. Williams, Sebastian Zöllner, Joanne E. Curran, Juan Peralta, Beena Akolkar, Graeme I. Bell, Noël P. Burtt, Nancy J. Cox, Jose C. Florez, Craig L. Hanis, Catherine McKeon, Karen L. Mohlke, Mark Seielstad, James G. Wilson, Gil Atzmon, Jennifer E. Below, Josée Dupuis, Dan L. Nicolae, Donna Lehman, Taesung Park, Sungho Won, Robert Sladek, David Altshuler, Mark I. McCarthy, Ravindranath Duggirala, Michael Boehnke, Timothy M. Frayling, Gonçalo R. Abecasis, John Blangero",Evaluating the contribution of rare variants to type 2 diabetes and related traits using pedigrees,2018,115,2,379-384,http://www.pnas.org/content/115/2/379.abstract,nan,http://www.pnas.org/content/115/2/379.full,http://www.pnas.org/content/115/2/379.full.pdf,nan,yes,nan,2018/379.abstract.txt,,,,,,,Genetics,"genetics
","FILE : OK: .abstract.txt ,"
