category,category_minor,authors,title,year,volume,issue,pages,url_abstract,url_extract,url_fulltext,url_fullpdf,url_abstract_is_duplicate,download_abstract,download_fullpdf,abstract_local_path,local_fullpdf_path,category_fullpdf,category_abstract_1_major,category_abstract_1_minor,category_abstract_2_major,category_abstract_2_minor,category_merged,keywords,warning
Biological Sciences,Microbiology,"Jessica L. Mark Welch, Yuko Hasegawa, Nathan P. McNulty, Jeffrey I. Gordon, Gary G. Borisy, Samantha Cotsmire, Jeffrey Langland, Karen V. Kibler, Daniel Kalman, Jason W. Upton, Edward S. Mocarski, Bertram L. Jacobs, Wei-Lin Su, Marie-Florence Bredeche, Ivan Matic",Spatial organization of a model 15-member human gut microbiota established in gnotobiotic mice,2017,114,43,E9105-E9114,http://www.pnas.org/content/114/43/E9105.abstract,nan,http://www.pnas.org/content/114/43/E9105.full,http://www.pnas.org/content/114/43/E9105.full.pdf,nan,yes,nan,2017/E9105.abstract.txt,,,,,,,Microbiology,"gutmicrobialecology
","FILE : OK: .abstract.txt ,"
Biological Sciences,Microbiology,"Heather Koehler, Samantha Cotsmire, Jeffrey Langland, Karen V. Kibler, Daniel Kalman, Jason W. Upton, Edward S. Mocarski, Bertram L. Jacobs","Inhibition of DAI-dependent necroptosis by the Z-DNA binding domain of the vaccinia virus innate immune evasion protein, E3",2017,114,43,11506-11511,http://www.pnas.org/content/114/43/11506.abstract,nan,http://www.pnas.org/content/114/43/11506.full,http://www.pnas.org/content/114/43/11506.full.pdf,nan,yes,nan,2017/11506.abstract.txt,,,,,,,Microbiology,"necroptosis
","FILE : OK: .abstract.txt ,"
Biological Sciences,Microbiology,"Xavier Giroux, Wei-Lin Su, Marie-Florence Bredeche, Ivan Matic",Maladaptive DNA repair is the ultimate contributor to the death of trimethoprim-treated cells under aerobic and anaerobic conditions,2017,114,43,11512-11517,http://www.pnas.org/content/114/43/11512.abstract,nan,http://www.pnas.org/content/114/43/11512.full,http://www.pnas.org/content/114/43/11512.full.pdf,nan,yes,nan,2017/11512.abstract.txt,,,,,,,Microbiology,"antibiotic
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"Stephanie Ding, Christopher J. Cueva, Misha Tsodyks, Ning Qian, Kent C. Berridge, Hasib Salah-Uddin, Karolina J. Janczura, Paul Halley, Guerline Lambert, Andrew Wodrich, Sivan Manoah, Nidhi H. Patel, Gregory C. Sartor, Neil Mehta, Nancy T. H. Miles, Sachi Desse, David Dorcius, Michael D. Cameron, Shaun P. Brothers, Claes Wahlestedt, Kami Koldewyn, David Beeler, Nancy Kanwisher, Meng-meng Fu, Catherine M. Drerup, Ryan S. Gray, Breanne L. Harty, Sarah D. Ackerman, Thomas O’Reilly-Pol, Stephen L. Johnson, Alex V. Nechiporuk, Ben A. Barres, Kelly R. Monk, Seunghoon Lee, Z. Jimmy Zhou, Jason D. Ulrich, Mary B. Finn, Floy R. Stewart, Lauren J. Koscal, Javier Remolina Serrano, Grace O. Robinson, Elise Anderson, Marco Colonna, David M. Holtzman",Visual perception as retrospective Bayesian decoding from high- to low-level features,2017,114,43,E9115-E9124,http://www.pnas.org/content/114/43/E9115.abstract,nan,http://www.pnas.org/content/114/43/E9115.full,http://www.pnas.org/content/114/43/E9115.full.pdf,nan,yes,nan,2017/E9115.abstract.txt,,,,,,,Neuroscience,"Bayesianprior
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"Daniel C. Castro, Kent C. Berridge",Opioid and orexin hedonic hotspots in rat orbitofrontal cortex and insula,2017,114,43,E9125-E9134,http://www.pnas.org/content/114/43/E9125.abstract,nan,http://www.pnas.org/content/114/43/E9125.full,http://www.pnas.org/content/114/43/E9125.full.pdf,nan,yes,nan,2017/E9125.abstract.txt,,,,,,,Neuroscience,"opioid
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"Claude-Henry Volmar, Hasib Salah-Uddin, Karolina J. Janczura, Paul Halley, Guerline Lambert, Andrew Wodrich, Sivan Manoah, Nidhi H. Patel, Gregory C. Sartor, Neil Mehta, Nancy T. H. Miles, Sachi Desse, David Dorcius, Michael D. Cameron, Shaun P. Brothers, Claes Wahlestedt",M344 promotes nonamyloidogenic amyloid precursor protein processing while normalizing Alzheimer’s disease genes and improving memory,2017,114,43,E9135-E9144,http://www.pnas.org/content/114/43/E9135.abstract,nan,http://www.pnas.org/content/114/43/E9135.full,http://www.pnas.org/content/114/43/E9135.full.pdf,nan,yes,nan,2017/E9135.abstract.txt,,,,,,,Neuroscience,"epigenetics
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"Leyla Isik, Kami Koldewyn, David Beeler, Nancy Kanwisher",Perceiving social interactions in the posterior superior temporal sulcus,2017,114,43,E9145-E9152,http://www.pnas.org/content/114/43/E9145.abstract,nan,http://www.pnas.org/content/114/43/E9145.full,http://www.pnas.org/content/114/43/E9145.full.pdf,nan,yes,nan,2017/E9145.abstract.txt,,,,,,,Neuroscience,"socialperception
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"Amy L. Herbert, Meng-meng Fu, Catherine M. Drerup, Ryan S. Gray, Breanne L. Harty, Sarah D. Ackerman, Thomas O’Reilly-Pol, Stephen L. Johnson, Alex V. Nechiporuk, Ben A. Barres, Kelly R. Monk",Dynein/dynactin is necessary for anterograde transport of,2017,114,43,E9153-E9162,http://www.pnas.org/content/114/43/E9153.abstract,nan,http://www.pnas.org/content/114/43/E9153.full,http://www.pnas.org/content/114/43/E9153.full.pdf,nan,yes,nan,2017/E9153.abstract.txt,,,,,,,Neuroscience,"myelination
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"Minggang Chen, Seunghoon Lee, Z. Jimmy Zhou",Local synaptic integration enables ON-OFF asymmetric and layer-specific visual information processing in vGluT3 amacrine cell dendrites,2017,114,43,11518-11523,http://www.pnas.org/content/114/43/11518.abstract,nan,http://www.pnas.org/content/114/43/11518.full,http://www.pnas.org/content/114/43/11518.full.pdf,nan,yes,nan,2017/11518.abstract.txt,,,,,,,Neuroscience,"vGluT3amacrinecell
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"Cheryl E. G. Leyns, Jason D. Ulrich, Mary B. Finn, Floy R. Stewart, Lauren J. Koscal, Javier Remolina Serrano, Grace O. Robinson, Elise Anderson, Marco Colonna, David M. Holtzman",TREM2 deficiency attenuates neuroinflammation and protects against neurodegeneration in a mouse model of tauopathy,2017,114,43,11524-11529,http://www.pnas.org/content/114/43/11524.abstract,nan,http://www.pnas.org/content/114/43/11524.full,http://www.pnas.org/content/114/43/11524.full.pdf,nan,yes,nan,2017/11524.abstract.txt,,,,,,,Neuroscience,"TREM2
","FILE : OK: .abstract.txt ,"
Biological Sciences,Pharmacology,"Long P. Nguyen, Nour A. Al-Sawalha, Sergio Parra, Indira Pokkunuri, Ozozoma Omoluabi, Adedoyin A. Okulate, Elizabeth Windham Li, Matthew Hazen, Jose M. Gonzalez-Granado, Craig J. Daly, John C. McGrath, Michael J. Tuvim, Brian J. Knoll, Burton F. Dickey, Richard A. Bond",β,2017,114,43,E9163-E9171,http://www.pnas.org/content/114/43/E9163.abstract,nan,http://www.pnas.org/content/114/43/E9163.full,http://www.pnas.org/content/114/43/E9163.full.pdf,nan,yes,nan,2017/E9163.abstract.txt,,,,,,,Physiology / Pharmacology,"asthma
","FILE : OK: .abstract.txt ,"
Biological Sciences,Physiology,"Giuseppe Ferrandino, Rachel R. Kaspari, Olga Spadaro, Andrea Reyna-Neyra, Rachel J. Perry, Rebecca Cardone, Richard G. Kibbey, Gerald I. Shulman, Vishwa Deep Dixit, Nancy Carrasco, Grzegorz Palczewski, Kali Dale, Elizabeth A. Knauss, Mary E. Kelly, Marcin Golczak, Alan D. Levine, Johannes von Lintig",Pathogenesis of hypothyroidism-induced NAFLD is driven by intra- and extrahepatic mechanisms,2017,114,43,E9172-E9180,http://www.pnas.org/content/114/43/E9172.abstract,nan,http://www.pnas.org/content/114/43/E9172.full,http://www.pnas.org/content/114/43/E9172.full.pdf,nan,yes,nan,2017/E9172.abstract.txt,,,,,,,Physiology / Pharmacology,"NAFLD
","FILE : OK: .abstract.txt ,"
Biological Sciences,Physiology,"Made Airanthi K. Widjaja-Adhi, Grzegorz Palczewski, Kali Dale, Elizabeth A. Knauss, Mary E. Kelly, Marcin Golczak, Alan D. Levine, Johannes von Lintig",Transcription factor ISX mediates the cross talk between diet and immunity,2017,114,43,11530-11535,http://www.pnas.org/content/114/43/11530.abstract,nan,http://www.pnas.org/content/114/43/11530.full,http://www.pnas.org/content/114/43/11530.full.pdf,nan,yes,nan,2017/11530.abstract.txt,,,,,,,Physiology / Pharmacology,"carotenoids
","FILE : OK: .abstract.txt ,"
Biological Sciences,Plant Biology,"Rajesh Kalladan, Jesse R. Lasky, Trent Z. Chang, Sandeep Sharma, Thomas E. Juenger, Paul E. Verslues",Natural variation identifies genes affecting drought-induced abscisic acid accumulation in,2017,114,43,11536-11541,http://www.pnas.org/content/114/43/11536.abstract,nan,http://www.pnas.org/content/114/43/11536.full,http://www.pnas.org/content/114/43/11536.full.pdf,nan,yes,nan,2017/11536.abstract.txt,,,,,,,Plant Biology,"droughtstress
","FILE : OK: .abstract.txt ,"
Biological Sciences,Psychological and Cognitive Sciences,Robert M. G. Reinhart,Disruption and rescue of interareal theta phase coupling and adaptive behavior,2017,114,43,11542-11547,http://www.pnas.org/content/114/43/11542.abstract,nan,http://www.pnas.org/content/114/43/11542.full,http://www.pnas.org/content/114/43/11542.full.pdf,nan,yes,nan,2017/11542.abstract.txt,,,,,,,Psychological and Cognitive Sciences,"high-definitiontranscranialalternatingcurrentstimulation
","FILE : OK: .abstract.txt ,"
Biological Sciences,Systems Biology,"Ke Chen, Ye Gao, Nathan Mih, Edward J. O’Brien, Laurence Yang, Bernhard O. Palsson",Thermosensitivity of growth is determined by chaperone-mediated proteome reallocation,2017,114,43,11548-11553,http://www.pnas.org/content/114/43/11548.abstract,nan,http://www.pnas.org/content/114/43/11548.full,http://www.pnas.org/content/114/43/11548.full.pdf,nan,yes,nan,2017/11548.abstract.txt,,,,,,,Systems Biology,"thermoadaptation
","FILE : OK: .abstract.txt ,"
Physical Sciences,Chemistry,"Hwan-Ching Tai, Guo-Chian Li, Shing-Jong Huang, Chang-Ruei Jhu, Jen-Hsuan Chung, Bo Y. Wang, Chia-Shuo Hsu, Brigitte Brandmair, Dai-Ting Chung, Hao Ming Chen, Jerry Chun Chung Chan",Chemical distinctions between Stradivari’s maple and modern tonewood,2017,114,1,27-32,http://www.pnas.org/content/114/1/27.abstract,nan,http://www.pnas.org/content/114/1/27.full,http://www.pnas.org/content/114/1/27.full.pdf,nan,yes,nan,2017/27.abstract.txt,,,,,,,Chemistry,"Cremona
","FILE : OK: .abstract.txt ,"
Physical Sciences,Computer Sciences,"Isabel M. Kloumann, Johan Ugander, Jon Kleinberg",Block models and personalized PageRank,2017,114,1,33-38,http://www.pnas.org/content/114/1/33.abstract,nan,http://www.pnas.org/content/114/1/33.full,http://www.pnas.org/content/114/1/33.full.pdf,nan,yes,nan,2017/33.abstract.txt,,,,,,,Computer Sciences,"PageRank
","FILE : OK: .abstract.txt ,"
Physical Sciences,"Earth, Atmospheric, and Planetary Sciences","Shuhui Cai, Guiyun Jin, Lisa Tauxe, Chenglong Deng, Huafeng Qin, Yongxin Pan, Rixiang Zhu",Archaeointensity results spanning the past 6 kiloyears from eastern China and implications for extreme behaviors of the geomagnetic field,2017,114,1,39-44,http://www.pnas.org/content/114/1/39.abstract,nan,http://www.pnas.org/content/114/1/39.full,http://www.pnas.org/content/114/1/39.full.pdf,nan,yes,nan,2017/39.abstract.txt,,,,,,,"Earth, Atmospheric, and Planetary Sciences","archaeomagnetism
","FILE : OK: .abstract.txt ,"
Physical Sciences,"Earth, Atmospheric, and Planetary Sciences",Malte F. Jansen,Glacial ocean circulation and stratification explained by reduced atmospheric temperature,2017,114,1,45-50,http://www.pnas.org/content/114/1/45.abstract,nan,http://www.pnas.org/content/114/1/45.full,http://www.pnas.org/content/114/1/45.full.pdf,nan,yes,nan,2017/45.abstract.txt,,,,,,,"Earth, Atmospheric, and Planetary Sciences","LGM
","FILE : OK: .abstract.txt ,"
Physical Sciences,Engineering,"Marziyeh Zamiri, Farhana Anwar, Brianna A. Klein, Amin Rasoulof, Noel M. Dawson, Ted Schuler-Sandy, Christoph F. Deneke, Sukarno O. Ferreira, Francesca Cavallo, Sanjay Krishna, Rafael F. Schaefer, Conor J. Walsh, Katia Bertoldi, Zeeshan Ahmad, Asghar Aryanfar, Venkatasubramanian Viswanathan, Julia R. Greer",Antimonide-based membranes synthesis integration and strain engineering,2017,114,1,E1-E8,http://www.pnas.org/content/114/1/E1.abstract,nan,http://www.pnas.org/content/114/1/E1.full,http://www.pnas.org/content/114/1/E1.full.pdf,nan,yes,nan,2017/E1.abstract.txt,,,,,,,Engineering,"antimonide
","FILE : OK: .abstract.txt ,"
Physical Sciences,Engineering,"H. Vincent Poor, Rafael F. Schaefer",Wireless physical layer security,2017,114,1,19-26,http://www.pnas.org/content/114/1/19.abstract,nan,http://www.pnas.org/content/114/1/19.full,http://www.pnas.org/content/114/1/19.full.pdf,nan,yes,nan,2017/19.abstract.txt,,,,,,,Engineering,"informationtheory
","FILE : OK: .abstract.txt ,"
Physical Sciences,Engineering,"Fionnuala Connolly, Conor J. Walsh, Katia Bertoldi",Automatic design of fiber-reinforced soft actuators for trajectory matching,2017,114,1,51-56,http://www.pnas.org/content/114/1/51.abstract,nan,http://www.pnas.org/content/114/1/51.full,http://www.pnas.org/content/114/1/51.full.pdf,nan,yes,nan,2017/51.abstract.txt,,,,,,,Engineering,"softrobotics
","FILE : OK: .abstract.txt ,"
Physical Sciences,Engineering,"Chen Xu, Zeeshan Ahmad, Asghar Aryanfar, Venkatasubramanian Viswanathan, Julia R. Greer",Enhanced strength and temperature dependence of mechanical properties of Li at small scales and its implications for Li metal anodes,2017,114,1,57-61,http://www.pnas.org/content/114/1/57.abstract,nan,http://www.pnas.org/content/114/1/57.full,http://www.pnas.org/content/114/1/57.full.pdf,nan,yes,nan,2017/57.abstract.txt,,,,,,,Engineering,"dendrite
","FILE : OK: .abstract.txt ,"
Physical Sciences,Environmental Sciences,"Sarah C. Bagby, Christopher M. Reddy, Christoph Aeppli, G. Burch Fisher, David L. Valentine, Tom C. Lubensky",Persistence and biodegradation of oil at the ocean floor following,2017,114,1,E9-E18,http://www.pnas.org/content/114/1/E9.abstract,nan,http://www.pnas.org/content/114/1/E9.full,http://www.pnas.org/content/114/1/E9.full.pdf,nan,yes,nan,2017/E9.abstract.txt,,,,,,,Environmental Sciences,"DeepwaterHorizon
","FILE : OK: .abstract.txt ,"
Physical Sciences,Environmental Sciences,"Louis Kang, Tom C. Lubensky",Chiral twist drives raft formation and organization in membranes composed of rod-like particles,2017,114,1,E19-E27,http://www.pnas.org/content/114/1/E19.abstract,nan,http://www.pnas.org/content/114/1/E19.full,http://www.pnas.org/content/114/1/E19.full.pdf,nan,yes,nan,2017/E19.abstract.txt,,,,,,,Environmental Sciences,"membranerafts
","FILE : OK: .abstract.txt ,"
Physical Sciences,Physics,"William Hvidtfelt Padkær Nielsen, Yeghishe Tsaturyan, Christoffer Bo Møller, Eugene S. Polzik, Albert Schliesser",Multimode optomechanical system in the quantum regime,2017,114,1,62-66,http://www.pnas.org/content/114/1/62.abstract,nan,http://www.pnas.org/content/114/1/62.full,http://www.pnas.org/content/114/1/62.full.pdf,nan,yes,nan,2017/62.abstract.txt,,,,,,,Physics,"optomechanics
","FILE : OK: .abstract.txt ,"
Physical Sciences,Sustainability Science,"Robert K. Kaufmann, Michael L. Mann, Sucharita Gopal, Jackie A. Liederman, Peter D. Howe, Felix Pretis, Xiaojing Tang, Michelle Gilmore",Spatial heterogeneity of climate change as an experiential basis for skepticism,2017,114,1,67-71,http://www.pnas.org/content/114/1/67.abstract,nan,http://www.pnas.org/content/114/1/67.full,http://www.pnas.org/content/114/1/67.full.pdf,nan,yes,nan,2017/67.abstract.txt,,,,,,,Sustainability Science,"climatechange
","FILE : OK: .abstract.txt ,"
Social Sciences,Psychological and Cognitive Sciences,"Bobby K. Cheon, Ying-Yi Hong, Pranjal H. Mehta",Mere experience of low subjective socioeconomic status stimulates appetite and food intake,2017,114,1,72-77,http://www.pnas.org/content/114/1/72.abstract,nan,http://www.pnas.org/content/114/1/72.full,http://www.pnas.org/content/114/1/72.full.pdf,nan,yes,nan,2017/72.abstract.txt,,,,,,,Psychological and Cognitive Sciences,"subjectivesocioeconomicstatus
","FILE : OK: .abstract.txt ,"
Social Sciences,Psychological and Cognitive Sciences,"Erik L. Knight, Pranjal H. Mehta",Hierarchy stability moderates the effect of status on stress and performance in humans,2017,114,1,78-83,http://www.pnas.org/content/114/1/78.abstract,nan,http://www.pnas.org/content/114/1/78.full,http://www.pnas.org/content/114/1/78.full.pdf,nan,yes,nan,2017/78.abstract.txt,,,,,,,Psychological and Cognitive Sciences,"status
","FILE : OK: .abstract.txt ,"
Social Sciences,Social Sciences,"Alice Goisis, Berkay Özcan, Mikko Myrskylä",Decline in the negative association between low birth weight and cognitive ability,2017,114,1,84-88,http://www.pnas.org/content/114/1/84.abstract,nan,http://www.pnas.org/content/114/1/84.full,http://www.pnas.org/content/114/1/84.full.pdf,nan,yes,nan,2017/84.abstract.txt,,,,,,,Social Sciences,"lowbirthweight
","FILE : OK: .abstract.txt ,"
Social Sciences,Sustainability Science,"Andrew B. Reinmann, Lucy R. Hutyra",Edge effects enhance carbon uptake and its vulnerability to climate change in temperate broadleaf forests,2017,114,1,107-112,http://www.pnas.org/content/114/1/107.abstract,nan,http://www.pnas.org/content/114/1/107.full,http://www.pnas.org/content/114/1/107.full.pdf,nan,yes,nan,2017/107.abstract.txt,,,,,,,Sustainability Science,"climatechange
","FILE : OK: .abstract.txt ,"
Biological Sciences,Biochemistry,"Michael N. Trinh, Feiran Lu, Xiaochun Li, Akash Das, Qiren Liang, Jef K. De Brabander, Michael S. Brown, Joseph L. Goldstein, Christopher D. Fage, Mohamed A. Marahiel, T. Martin Schmeing",Triazoles inhibit cholesterol export from lysosomes by binding to NPC1,2017,114,1,89-94,http://www.pnas.org/content/114/1/89.abstract,nan,http://www.pnas.org/content/114/1/89.full,http://www.pnas.org/content/114/1/89.full.pdf,nan,yes,nan,2017/89.abstract.txt,,,,,,,Biochemistry,"Niemann–PickCdisease
","FILE : OK: .abstract.txt ,"
Biological Sciences,Biochemistry,"Kristjan Bloudoff, Christopher D. Fage, Mohamed A. Marahiel, T. Martin Schmeing",Structural and mutational analysis of the nonribosomal peptide synthetase heterocyclization domain provides insight into catalysis,2017,114,1,95-100,http://www.pnas.org/content/114/1/95.abstract,nan,http://www.pnas.org/content/114/1/95.full,http://www.pnas.org/content/114/1/95.full.pdf,nan,yes,nan,2017/95.abstract.txt,,,,,,,Biochemistry,"nonribosomalpeptidesynthetase
","FILE : OK: .abstract.txt ,"
Biological Sciences,Biophysics and Computational Biology,"Irene S. Kim, Simon Jenni, Megan L. Stanifer, Eatai Roth, Sean P. J. Whelan, Antoine M. van Oijen, Stephen C. Harrison",Mechanism of membrane fusion induced by vesicular stomatitis virus G protein,2017,114,1,E28-E36,http://www.pnas.org/content/114/1/E28.abstract,nan,http://www.pnas.org/content/114/1/E28.full,http://www.pnas.org/content/114/1/E28.full.pdf,nan,yes,nan,2017/E28.abstract.txt,,,,,,,Biophysics and Computational Biology,"membranefusionprotein
","FILE : OK: .abstract.txt ,"
Biological Sciences,Cell Biology,"Ursula Storch, Anna-Lena Forst, Franziska Pardatscher, Serap Erdogmus, Maximilian Philipp, Manuel Gregoritza, Michael Mederos y Schnitzler, Thomas Gudermann",Dynamic NHERF interaction with TRPC4/5 proteins is required for channel gating by diacylglycerol,2017,114,1,E37-E46,http://www.pnas.org/content/114/1/E37.abstract,nan,http://www.pnas.org/content/114/1/E37.full,http://www.pnas.org/content/114/1/E37.full.pdf,nan,yes,nan,2017/E37.abstract.txt,,,,,,,Cell Biology,"diacylglycerol
","FILE : OK: .abstract.txt ,"
